dni,ghi,period_end,time,period
0,0,2023-10-19 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-19 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-19 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-19 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-19 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-19 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-19 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-19 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-19 11:00:00+00:00,11:00:00,PT60M
259,96,2023-10-19 12:00:00+00:00,12:00:00,PT60M
760,369,2023-10-19 13:00:00+00:00,13:00:00,PT60M
902,634,2023-10-19 14:00:00+00:00,14:00:00,PT60M
964,854,2023-10-19 15:00:00+00:00,15:00:00,PT60M
917,984,2023-10-19 16:00:00+00:00,16:00:00,PT60M
530,903,2023-10-19 17:00:00+00:00,17:00:00,PT60M
416,852,2023-10-19 18:00:00+00:00,18:00:00,PT60M
266,691,2023-10-19 19:00:00+00:00,19:00:00,PT60M
33,494,2023-10-19 20:00:00+00:00,20:00:00,PT60M
9,307,2023-10-19 21:00:00+00:00,21:00:00,PT60M
0,109,2023-10-19 22:00:00+00:00,22:00:00,PT60M
0,29,2023-10-19 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-20 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-20 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-20 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-20 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-20 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-20 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-20 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-20 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-20 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-20 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-20 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-20 11:00:00+00:00,11:00:00,PT60M
151,82,2023-10-20 12:00:00+00:00,12:00:00,PT60M
757,368,2023-10-20 13:00:00+00:00,13:00:00,PT60M
909,632,2023-10-20 14:00:00+00:00,14:00:00,PT60M
839,810,2023-10-20 15:00:00+00:00,15:00:00,PT60M
273,693,2023-10-20 16:00:00+00:00,16:00:00,PT60M
0,275,2023-10-20 17:00:00+00:00,17:00:00,PT60M
0,173,2023-10-20 18:00:00+00:00,18:00:00,PT60M
0,156,2023-10-20 19:00:00+00:00,19:00:00,PT60M
113,495,2023-10-20 20:00:00+00:00,20:00:00,PT60M
19,338,2023-10-20 21:00:00+00:00,21:00:00,PT60M
0,158,2023-10-20 22:00:00+00:00,22:00:00,PT60M
0,33,2023-10-20 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-21 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-21 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-21 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-21 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-21 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-21 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-21 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-21 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-21 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-21 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-21 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-21 11:00:00+00:00,11:00:00,PT60M
51,75,2023-10-21 12:00:00+00:00,12:00:00,PT60M
428,316,2023-10-21 13:00:00+00:00,13:00:00,PT60M
502,537,2023-10-21 14:00:00+00:00,14:00:00,PT60M
956,848,2023-10-21 15:00:00+00:00,15:00:00,PT60M
868,964,2023-10-21 16:00:00+00:00,16:00:00,PT60M
293,773,2023-10-21 17:00:00+00:00,17:00:00,PT60M
0,480,2023-10-21 18:00:00+00:00,18:00:00,PT60M
0,212,2023-10-21 19:00:00+00:00,19:00:00,PT60M
0,142,2023-10-21 20:00:00+00:00,20:00:00,PT60M
0,197,2023-10-21 21:00:00+00:00,21:00:00,PT60M
0,168,2023-10-21 22:00:00+00:00,22:00:00,PT60M
0,24,2023-10-21 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-22 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-22 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-22 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-22 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-22 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-22 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-22 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-22 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-22 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-22 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-22 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-22 11:00:00+00:00,11:00:00,PT60M
167,89,2023-10-22 12:00:00+00:00,12:00:00,PT60M
730,365,2023-10-22 13:00:00+00:00,13:00:00,PT60M
857,624,2023-10-22 14:00:00+00:00,14:00:00,PT60M
937,847,2023-10-22 15:00:00+00:00,15:00:00,PT60M
971,1002,2023-10-22 16:00:00+00:00,16:00:00,PT60M
931,1061,2023-10-22 17:00:00+00:00,17:00:00,PT60M
428,854,2023-10-22 18:00:00+00:00,18:00:00,PT60M
226,703,2023-10-22 19:00:00+00:00,19:00:00,PT60M
415,669,2023-10-22 20:00:00+00:00,20:00:00,PT60M
28,277,2023-10-22 21:00:00+00:00,21:00:00,PT60M
0,59,2023-10-22 22:00:00+00:00,22:00:00,PT60M
0,19,2023-10-22 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-23 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-23 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-23 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-23 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-23 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-23 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-23 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-23 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-23 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-23 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-23 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-23 11:00:00+00:00,11:00:00,PT60M
0,43,2023-10-23 12:00:00+00:00,12:00:00,PT60M
6,178,2023-10-23 13:00:00+00:00,13:00:00,PT60M
362,499,2023-10-23 14:00:00+00:00,14:00:00,PT60M
295,630,2023-10-23 15:00:00+00:00,15:00:00,PT60M
63,584,2023-10-23 16:00:00+00:00,16:00:00,PT60M
0,492,2023-10-23 17:00:00+00:00,17:00:00,PT60M
55,585,2023-10-23 18:00:00+00:00,18:00:00,PT60M
159,671,2023-10-23 19:00:00+00:00,19:00:00,PT60M
37,495,2023-10-23 20:00:00+00:00,20:00:00,PT60M
4,300,2023-10-23 21:00:00+00:00,21:00:00,PT60M
0,157,2023-10-23 22:00:00+00:00,22:00:00,PT60M
0,40,2023-10-23 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-24 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-24 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-24 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-24 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-24 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-24 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-24 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-24 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-24 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-24 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-24 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-24 11:00:00+00:00,11:00:00,PT60M
230,97,2023-10-24 12:00:00+00:00,12:00:00,PT60M
755,368,2023-10-24 13:00:00+00:00,13:00:00,PT60M
889,630,2023-10-24 14:00:00+00:00,14:00:00,PT60M
949,847,2023-10-24 15:00:00+00:00,15:00:00,PT60M
901,978,2023-10-24 16:00:00+00:00,16:00:00,PT60M
671,963,2023-10-24 17:00:00+00:00,17:00:00,PT60M
78,624,2023-10-24 18:00:00+00:00,18:00:00,PT60M
0,299,2023-10-24 19:00:00+00:00,19:00:00,PT60M
0,327,2023-10-24 20:00:00+00:00,20:00:00,PT60M
0,139,2023-10-24 21:00:00+00:00,21:00:00,PT60M
0,42,2023-10-24 22:00:00+00:00,22:00:00,PT60M
0,11,2023-10-24 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-25 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-25 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-25 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-25 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-25 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-25 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-25 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-25 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-25 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-25 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-25 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-25 11:00:00+00:00,11:00:00,PT60M
58,70,2023-10-25 12:00:00+00:00,12:00:00,PT60M
479,319,2023-10-25 13:00:00+00:00,13:00:00,PT60M
348,492,2023-10-25 14:00:00+00:00,14:00:00,PT60M
778,793,2023-10-25 15:00:00+00:00,15:00:00,PT60M
751,913,2023-10-25 16:00:00+00:00,16:00:00,PT60M
84,601,2023-10-25 17:00:00+00:00,17:00:00,PT60M
36,462,2023-10-25 18:00:00+00:00,18:00:00,PT60M
34,319,2023-10-25 19:00:00+00:00,19:00:00,PT60M
0,151,2023-10-25 20:00:00+00:00,20:00:00,PT60M
0,88,2023-10-25 21:00:00+00:00,21:00:00,PT60M
0,69,2023-10-25 22:00:00+00:00,22:00:00,PT60M
0,24,2023-10-25 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-26 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-26 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-26 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-26 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-26 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-26 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-26 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-26 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-26 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-26 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-26 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-26 11:00:00+00:00,11:00:00,PT60M
0,41,2023-10-26 12:00:00+00:00,12:00:00,PT60M
0,101,2023-10-26 13:00:00+00:00,13:00:00,PT60M
2,284,2023-10-26 14:00:00+00:00,14:00:00,PT60M
104,510,2023-10-26 15:00:00+00:00,15:00:00,PT60M
28,505,2023-10-26 16:00:00+00:00,16:00:00,PT60M
0,320,2023-10-26 17:00:00+00:00,17:00:00,PT60M
0,411,2023-10-26 18:00:00+00:00,18:00:00,PT60M
0,401,2023-10-26 19:00:00+00:00,19:00:00,PT60M
0,200,2023-10-26 20:00:00+00:00,20:00:00,PT60M
0,171,2023-10-26 21:00:00+00:00,21:00:00,PT60M
0,119,2023-10-26 22:00:00+00:00,22:00:00,PT60M
0,20,2023-10-26 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-27 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-27 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-27 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-27 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-27 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-27 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-27 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-27 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-27 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-27 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-27 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-27 11:00:00+00:00,11:00:00,PT60M
0,45,2023-10-27 12:00:00+00:00,12:00:00,PT60M
0,164,2023-10-27 13:00:00+00:00,13:00:00,PT60M
0,255,2023-10-27 14:00:00+00:00,14:00:00,PT60M
0,396,2023-10-27 15:00:00+00:00,15:00:00,PT60M
0,397,2023-10-27 16:00:00+00:00,16:00:00,PT60M
0,417,2023-10-27 17:00:00+00:00,17:00:00,PT60M
0,426,2023-10-27 18:00:00+00:00,18:00:00,PT60M
0,506,2023-10-27 19:00:00+00:00,19:00:00,PT60M
99,532,2023-10-27 20:00:00+00:00,20:00:00,PT60M
33,367,2023-10-27 21:00:00+00:00,21:00:00,PT60M
0,190,2023-10-27 22:00:00+00:00,22:00:00,PT60M
21,60,2023-10-27 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-28 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-28 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-28 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-28 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-28 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-28 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-28 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-28 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-28 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-28 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-28 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-28 11:00:00+00:00,11:00:00,PT60M
0,48,2023-10-28 12:00:00+00:00,12:00:00,PT60M
0,183,2023-10-28 13:00:00+00:00,13:00:00,PT60M
0,349,2023-10-28 14:00:00+00:00,14:00:00,PT60M
0,348,2023-10-28 15:00:00+00:00,15:00:00,PT60M
0,237,2023-10-28 16:00:00+00:00,16:00:00,PT60M
0,393,2023-10-28 17:00:00+00:00,17:00:00,PT60M
0,378,2023-10-28 18:00:00+00:00,18:00:00,PT60M
0,355,2023-10-28 19:00:00+00:00,19:00:00,PT60M
3,366,2023-10-28 20:00:00+00:00,20:00:00,PT60M
0,251,2023-10-28 21:00:00+00:00,21:00:00,PT60M
0,142,2023-10-28 22:00:00+00:00,22:00:00,PT60M
0,39,2023-10-28 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-29 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-29 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-29 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-29 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-29 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-29 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-29 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-29 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-29 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-29 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-29 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-29 11:00:00+00:00,11:00:00,PT60M
0,33,2023-10-29 12:00:00+00:00,12:00:00,PT60M
0,158,2023-10-29 13:00:00+00:00,13:00:00,PT60M
0,327,2023-10-29 14:00:00+00:00,14:00:00,PT60M
0,453,2023-10-29 15:00:00+00:00,15:00:00,PT60M
4,474,2023-10-29 16:00:00+00:00,16:00:00,PT60M
198,736,2023-10-29 17:00:00+00:00,17:00:00,PT60M
25,527,2023-10-29 18:00:00+00:00,18:00:00,PT60M
0,333,2023-10-29 19:00:00+00:00,19:00:00,PT60M
89,507,2023-10-29 20:00:00+00:00,20:00:00,PT60M
77,387,2023-10-29 21:00:00+00:00,21:00:00,PT60M
49,208,2023-10-29 22:00:00+00:00,22:00:00,PT60M
40,62,2023-10-29 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-30 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-30 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-30 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-30 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-30 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-30 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-30 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-30 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-30 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-30 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-30 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-30 11:00:00+00:00,11:00:00,PT60M
85,81,2023-10-30 12:00:00+00:00,12:00:00,PT60M
219,276,2023-10-30 13:00:00+00:00,13:00:00,PT60M
604,558,2023-10-30 14:00:00+00:00,14:00:00,PT60M
1009,854,2023-10-30 15:00:00+00:00,15:00:00,PT60M
904,962,2023-10-30 16:00:00+00:00,16:00:00,PT60M
334,792,2023-10-30 17:00:00+00:00,17:00:00,PT60M
3,558,2023-10-30 18:00:00+00:00,18:00:00,PT60M
116,633,2023-10-30 19:00:00+00:00,19:00:00,PT60M
37,484,2023-10-30 20:00:00+00:00,20:00:00,PT60M
110,400,2023-10-30 21:00:00+00:00,21:00:00,PT60M
4,153,2023-10-30 22:00:00+00:00,22:00:00,PT60M
0,29,2023-10-30 23:00:00+00:00,23:00:00,PT60M
0,0,2023-10-31 00:00:00+00:00,00:00:00,PT60M
0,0,2023-10-31 01:00:00+00:00,01:00:00,PT60M
0,0,2023-10-31 02:00:00+00:00,02:00:00,PT60M
0,0,2023-10-31 03:00:00+00:00,03:00:00,PT60M
0,0,2023-10-31 04:00:00+00:00,04:00:00,PT60M
0,0,2023-10-31 05:00:00+00:00,05:00:00,PT60M
0,0,2023-10-31 06:00:00+00:00,06:00:00,PT60M
0,0,2023-10-31 07:00:00+00:00,07:00:00,PT60M
0,0,2023-10-31 08:00:00+00:00,08:00:00,PT60M
0,0,2023-10-31 09:00:00+00:00,09:00:00,PT60M
0,0,2023-10-31 10:00:00+00:00,10:00:00,PT60M
0,0,2023-10-31 11:00:00+00:00,11:00:00,PT60M
0,65,2023-10-31 12:00:00+00:00,12:00:00,PT60M
149,264,2023-10-31 13:00:00+00:00,13:00:00,PT60M
137,419,2023-10-31 14:00:00+00:00,14:00:00,PT60M
37,488,2023-10-31 15:00:00+00:00,15:00:00,PT60M
160,666,2023-10-31 16:00:00+00:00,16:00:00,PT60M
519,888,2023-10-31 17:00:00+00:00,17:00:00,PT60M
60,572,2023-10-31 18:00:00+00:00,18:00:00,PT60M
0,352,2023-10-31 19:00:00+00:00,19:00:00,PT60M
171,554,2023-10-31 20:00:00+00:00,20:00:00,PT60M
283,462,2023-10-31 21:00:00+00:00,21:00:00,PT60M
23,187,2023-10-31 22:00:00+00:00,22:00:00,PT60M
0,33,2023-10-31 23:00:00+00:00,23:00:00,PT60M
0,0,2023-11-01 00:00:00+00:00,00:00:00,PT60M
0,0,2023-11-01 01:00:00+00:00,01:00:00,PT60M
0,0,2023-11-01 02:00:00+00:00,02:00:00,PT60M
0,0,2023-11-01 03:00:00+00:00,03:00:00,PT60M
0,0,2023-11-01 04:00:00+00:00,04:00:00,PT60M
0,0,2023-11-01 05:00:00+00:00,05:00:00,PT60M
0,0,2023-11-01 06:00:00+00:00,06:00:00,PT60M
0,0,2023-11-01 07:00:00+00:00,07:00:00,PT60M
0,0,2023-11-01 08:00:00+00:00,08:00:00,PT60M
0,0,2023-11-01 09:00:00+00:00,09:00:00,PT60M
0,0,2023-11-01 10:00:00+00:00,10:00:00,PT60M
0,0,2023-11-01 11:00:00+00:00,11:00:00,PT60M
127,84,2023-11-01 12:00:00+00:00,12:00:00,PT60M
592,339,2023-11-01 13:00:00+00:00,13:00:00,PT60M
567,554,2023-11-01 14:00:00+00:00,14:00:00,PT60M
536,714,2023-11-01 15:00:00+00:00,15:00:00,PT60M
396,786,2023-11-01 16:00:00+00:00,16:00:00,PT60M
247,769,2023-11-01 17:00:00+00:00,17:00:00,PT60M
0,526,2023-11-01 18:00:00+00:00,18:00:00,PT60M
0,313,2023-11-01 19:00:00+00:00,19:00:00,PT60M
85,382,2023-11-01 20:00:00+00:00,20:00:00,PT60M
301,465,2023-11-01 21:00:00+00:00,21:00:00,PT60M
15,164,2023-11-01 22:00:00+00:00,22:00:00,PT60M
0,29,2023-11-01 23:00:00+00:00,23:00:00,PT60M
0,0,2023-11-02 00:00:00+00:00,00:00:00,PT60M
0,0,2023-11-02 01:00:00+00:00,01:00:00,PT60M
0,0,2023-11-02 02:00:00+00:00,02:00:00,PT60M
0,0,2023-11-02 03:00:00+00:00,03:00:00,PT60M
0,0,2023-11-02 04:00:00+00:00,04:00:00,PT60M
0,0,2023-11-02 05:00:00+00:00,05:00:00,PT60M
0,0,2023-11-02 06:00:00+00:00,06:00:00,PT60M
0,0,2023-11-02 07:00:00+00:00,07:00:00,PT60M
0,0,2023-11-02 08:00:00+00:00,08:00:00,PT60M
0,0,2023-11-02 09:00:00+00:00,09:00:00,PT60M
0,0,2023-11-02 10:00:00+00:00,10:00:00,PT60M
0,0,2023-11-02 11:00:00+00:00,11:00:00,PT60M
244,96,2023-11-02 12:00:00+00:00,12:00:00,PT60M
709,362,2023-11-02 13:00:00+00:00,13:00:00,PT60M
876,625,2023-11-02 14:00:00+00:00,14:00:00,PT60M
955,843,2023-11-02 15:00:00+00:00,15:00:00,PT60M
783,924,2023-11-02 16:00:00+00:00,16:00:00,PT60M
649,939,2023-11-02 17:00:00+00:00,17:00:00,PT60M
674,945,2023-11-02 18:00:00+00:00,18:00:00,PT60M
209,672,2023-11-02 19:00:00+00:00,19:00:00,PT60M
65,513,2023-11-02 20:00:00+00:00,20:00:00,PT60M
58,378,2023-11-02 21:00:00+00:00,21:00:00,PT60M
4,203,2023-11-02 22:00:00+00:00,22:00:00,PT60M
0,36,2023-11-02 23:00:00+00:00,23:00:00,PT60M
0,0,2023-11-03 00:00:00+00:00,00:00:00,PT60M
0,0,2023-11-03 01:00:00+00:00,01:00:00,PT60M
0,0,2023-11-03 02:00:00+00:00,02:00:00,PT60M
0,0,2023-11-03 03:00:00+00:00,03:00:00,PT60M
0,0,2023-11-03 04:00:00+00:00,04:00:00,PT60M
0,0,2023-11-03 05:00:00+00:00,05:00:00,PT60M
0,0,2023-11-03 06:00:00+00:00,06:00:00,PT60M
0,0,2023-11-03 07:00:00+00:00,07:00:00,PT60M
0,0,2023-11-03 08:00:00+00:00,08:00:00,PT60M
0,0,2023-11-03 09:00:00+00:00,09:00:00,PT60M
0,0,2023-11-03 10:00:00+00:00,10:00:00,PT60M
0,0,2023-11-03 11:00:00+00:00,11:00:00,PT60M
372,107,2023-11-03 12:00:00+00:00,12:00:00,PT60M
783,372,2023-11-03 13:00:00+00:00,13:00:00,PT60M
915,633,2023-11-03 14:00:00+00:00,14:00:00,PT60M
978,851,2023-11-03 15:00:00+00:00,15:00:00,PT60M
1001,1000,2023-11-03 16:00:00+00:00,16:00:00,PT60M
759,983,2023-11-03 17:00:00+00:00,17:00:00,PT60M
720,965,2023-11-03 18:00:00+00:00,18:00:00,PT60M
694,884,2023-11-03 19:00:00+00:00,19:00:00,PT60M
621,728,2023-11-03 20:00:00+00:00,20:00:00,PT60M
324,468,2023-11-03 21:00:00+00:00,21:00:00,PT60M
62,223,2023-11-03 22:00:00+00:00,22:00:00,PT60M
0,35,2023-11-03 23:00:00+00:00,23:00:00,PT60M
0,0,2023-11-04 00:00:00+00:00,00:00:00,PT60M
0,0,2023-11-04 01:00:00+00:00,01:00:00,PT60M
0,0,2023-11-04 02:00:00+00:00,02:00:00,PT60M
0,0,2023-11-04 03:00:00+00:00,03:00:00,PT60M
0,0,2023-11-04 04:00:00+00:00,04:00:00,PT60M
0,0,2023-11-04 05:00:00+00:00,05:00:00,PT60M
0,0,2023-11-04 06:00:00+00:00,06:00:00,PT60M
0,0,2023-11-04 07:00:00+00:00,07:00:00,PT60M
0,0,2023-11-04 08:00:00+00:00,08:00:00,PT60M
0,0,2023-11-04 09:00:00+00:00,09:00:00,PT60M
0,0,2023-11-04 10:00:00+00:00,10:00:00,PT60M
0,0,2023-11-04 11:00:00+00:00,11:00:00,PT60M
6,62,2023-11-04 12:00:00+00:00,12:00:00,PT60M
334,300,2023-11-04 13:00:00+00:00,13:00:00,PT60M
619,559,2023-11-04 14:00:00+00:00,14:00:00,PT60M
570,718,2023-11-04 15:00:00+00:00,15:00:00,PT60M
362,758,2023-11-04 16:00:00+00:00,16:00:00,PT60M
201,733,2023-11-04 17:00:00+00:00,17:00:00,PT60M
63,652,2023-11-04 18:00:00+00:00,18:00:00,PT60M
57,581,2023-11-04 19:00:00+00:00,19:00:00,PT60M
0,323,2023-11-04 20:00:00+00:00,20:00:00,PT60M
0,212,2023-11-04 21:00:00+00:00,21:00:00,PT60M
0,86,2023-11-04 22:00:00+00:00,22:00:00,PT60M
0,34,2023-11-04 23:00:00+00:00,23:00:00,PT60M
0,0,2023-11-05 00:00:00+00:00,00:00:00,PT60M
0,0,2023-11-05 01:00:00+00:00,01:00:00,PT60M
0,0,2023-11-05 02:00:00+00:00,02:00:00,PT60M
0,0,2023-11-05 03:00:00+00:00,03:00:00,PT60M
0,0,2023-11-05 04:00:00+00:00,04:00:00,PT60M
0,0,2023-11-05 05:00:00+00:00,05:00:00,PT60M
0,0,2023-11-05 06:00:00+00:00,06:00:00,PT60M
0,0,2023-11-05 07:00:00+00:00,07:00:00,PT60M
0,0,2023-11-05 08:00:00+00:00,08:00:00,PT60M
0,0,2023-11-05 09:00:00+00:00,09:00:00,PT60M
0,0,2023-11-05 10:00:00+00:00,10:00:00,PT60M
0,0,2023-11-05 11:00:00+00:00,11:00:00,PT60M
241,98,2023-11-05 12:00:00+00:00,12:00:00,PT60M
758,365,2023-11-05 13:00:00+00:00,13:00:00,PT60M
892,624,2023-11-05 14:00:00+00:00,14:00:00,PT60M
949,838,2023-11-05 15:00:00+00:00,15:00:00,PT60M
974,990,2023-11-05 16:00:00+00:00,16:00:00,PT60M
740,971,2023-11-05 17:00:00+00:00,17:00:00,PT60M
293,780,2023-11-05 18:00:00+00:00,18:00:00,PT60M
0,322,2023-11-05 19:00:00+00:00,19:00:00,PT60M
5,346,2023-11-05 20:00:00+00:00,20:00:00,PT60M
0,142,2023-11-05 21:00:00+00:00,21:00:00,PT60M
0,102,2023-11-05 22:00:00+00:00,22:00:00,PT60M
0,32,2023-11-05 23:00:00+00:00,23:00:00,PT60M
0,0,2023-11-06 00:00:00+00:00,00:00:00,PT60M
0,0,2023-11-06 01:00:00+00:00,01:00:00,PT60M
0,0,2023-11-06 02:00:00+00:00,02:00:00,PT60M
0,0,2023-11-06 03:00:00+00:00,03:00:00,PT60M
0,0,2023-11-06 04:00:00+00:00,04:00:00,PT60M
0,0,2023-11-06 05:00:00+00:00,05:00:00,PT60M
0,0,2023-11-06 06:00:00+00:00,06:00:00,PT60M
